	LOCATION	FILENAME	DATE	RUNID
335	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200325_178406_pol2.fas	2020-03-25 00:00:00	178406
336	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200403_178551_TK2.fas	2020-04-03 00:00:00	178551
337	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200415_178551.fas	2020-04-15 00:00:00	178551
338	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200420_178775_TK1.fas	2020-04-20 00:00:00	178775
339	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200420_178775_pol1.fas	2020-04-20 00:00:00	178775
340	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200423_178829_TK1.fas	2020-04-23 00:00:00	178829
341	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200423_178829_TK2.fas	2020-04-23 00:00:00	178829
342	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200424_178843_pol1.fas	2020-04-24 00:00:00	178843
343	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200424_178843_pol2.fas	2020-04-24 00:00:00	178843
344	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200430_178900_TK1.fas	2020-04-30 00:00:00	178900
345	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200430_178900_TK2.fas	2020-04-30 00:00:00	178900
346	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200505_178930_TK1.fas	2020-05-05 00:00:00	178930
347	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200505_178930_TK2.fas	2020-05-05 00:00:00	178930
348	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200513_179024_TK1.fas	2020-05-13 00:00:00	179024
349	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200514_179037_pol1.fas	2020-05-14 00:00:00	179037
350	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200520_179089_TK1.fas	2020-05-20 00:00:00	179089
351	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200522_179117_pol1.fas	2020-05-22 00:00:00	179117
352	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200522_179119_pol1.fas	2020-05-22 00:00:00	179119
353	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200522_179121_pol2.fas	2020-05-22 00:00:00	179121
354	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200522_179124_pol2.fas	2020-05-22 00:00:00	179124
355	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200601_179212_TK1.fas	2020-06-01 00:00:00	179212
356	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200603_179247_pol1.fas	2020-06-03 00:00:00	179247
357	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200605_179295_TK1.fas	2020-06-05 00:00:00	179295
358	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200609_179333_TK1.fas	2020-06-09 00:00:00	179333
359	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200609_179333_pol1.fas	2020-06-09 00:00:00	179333
360	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200610_179350_pol1.fas	2020-06-10 00:00:00	179350
361	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200615_179413_TK1.fas	2020-06-15 00:00:00	179413
362	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200616_179439_pol1.fas	2020-06-16 00:00:00	179439
363	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200618_179480_pol1.fas	2020-06-18 00:00:00	179480
364	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200626_179663_TK2.fas	2020-06-26 00:00:00	179663
365	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200626_179663_pol2.fas	2020-06-26 00:00:00	179663
366	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200629_179688_pol1.fas	2020-06-29 00:00:00	179688
367	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200630_179759_TK1.fas	2020-06-30 00:00:00	179759
368	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200702_179776_TK1.fas	2020-07-02 00:00:00	179776
369	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200706_179814_TK1.fas	2020-07-06 00:00:00	179814
370	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200706_179814_pol1.fas	2020-07-06 00:00:00	179814
371	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200707_179824_pol1.fas	2020-07-07 00:00:00	179824
372	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200713_179903_TK2.fas	2020-07-13 00:00:00	179903
373	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200713_179932_TK2.fas	2020-07-13 00:00:00	179932
374	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200715_179981_pol2.fas	2020-07-15 00:00:00	179981
375	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200721_180155_TK1.fas	2020-07-21 00:00:00	180155
376	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200722_180200_pol1.fas	2020-07-22 00:00:00	180200
377	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200724_180237_TK1.fas	2020-07-24 00:00:00	180237
378	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200728_180301_pol1.fas	2020-07-28 00:00:00	180301
379	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200731_180359_TK1.fas	2020-07-31 00:00:00	180359
380	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200804_180417_TK1.fas	2020-08-04 00:00:00	180417
381	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200805_180470_pol1.fas	2020-08-05 00:00:00	180470
382	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200806_180493_TK1.fas	2020-08-06 00:00:00	180493
383	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200811_180559_TK1.fas	2020-08-11 00:00:00	180559
384	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200813_180655_pol1.fas	2020-08-13 00:00:00	180655
385	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200817_180709_TK1.fas	2020-08-17 00:00:00	180709
386	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200818_180748_pol1.fas	2020-08-18 00:00:00	180748
387	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200820_180817_TK1.fas	2020-08-20 00:00:00	180817
388	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200820_180817_TK2.fas	2020-08-20 00:00:00	180817
389	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200824_180890_pol2.fas	2020-08-24 00:00:00	180890
390	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200828_181027_TK2.fas	2020-08-28 00:00:00	181027
391	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200828_181046_pol2.fas	2020-08-28 00:00:00	181046
392	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200903_181126_TK1.fas	2020-09-03 00:00:00	181126
393	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200903_181126_pol2.fas	2020-09-03 00:00:00	181126
394	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200904_181155_TK2.fas	2020-09-04 00:00:00	181155
395	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200904_181155_pol2.fas	2020-09-04 00:00:00	181155
396	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200907_181200_pol2.fas	2020-09-07 00:00:00	181200
397	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200911_181332_TK1.fas	2020-09-11 00:00:00	181332
398	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200914_181367_TK2.fas	2020-09-14 00:00:00	181367
399	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200915_181438_pol1.fas	2020-09-15 00:00:00	181438
400	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200917_181481_TK2.fas	2020-09-17 00:00:00	181481
401	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200918_181511_pol2.fas	2020-09-18 00:00:00	181511
402	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200918_181527_tk2.fas	2020-09-18 00:00:00	181527
403	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200918_181545_TK1.fas	2020-09-18 00:00:00	181545
404	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200918_181545_pol2.fas	2020-09-18 00:00:00	181545
405	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200923_181623_TK1.fas	2020-09-23 00:00:00	181623
406	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200923_181625_TK1.fas	2020-09-23 00:00:00	181625
407	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200925_181710_pol1.fas	2020-09-25 00:00:00	181710
408	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	200928_BHHM33BCX3.HSVamp.genomes.fas	2020-09-28 00:00:00	BHHM33BCX3.HSVAMP.GENOMES
409	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201005_181880_TK2.fas	2020-10-05 00:00:00	181880
410	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201006_181913_POL2.fas	2020-10-06 00:00:00	181913
411	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201009_181983_TK1.fas	2020-10-09 00:00:00	181983
412	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201012_182015_pol1.fas	2020-10-12 00:00:00	182015
413	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201016_182136_TK1.fas	2020-10-16 00:00:00	182136
414	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201020_182201_POL1.fas	2020-10-20 00:00:00	182201
415	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201021_182229_TK1.fas	2020-10-21 00:00:00	182229
416	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201027_182350_pol1.fas	2020-10-27 00:00:00	182350
417	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201028_182399_TK2.fas	2020-10-28 00:00:00	182399
418	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201102_182483_POL2.fas	2020-11-02 00:00:00	182483
419	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201102_182483_TK1.fas	2020-11-02 00:00:00	182483
420	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201103_182539_pol1.fas	2020-11-03 00:00:00	182539
421	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201109_182674_TK1.fas	2020-11-09 00:00:00	182674
422	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201110_182732_TK1.fas	2020-11-10 00:00:00	182732
423	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201110_182732_pol1.fas	2020-11-10 00:00:00	182732
424	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201112_182781_TK1.fas	2020-11-12 00:00:00	182781
425	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201113_182810_TK1.fas	2020-11-13 00:00:00	182810
426	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201118_182904_TK1.fas	2020-11-18 00:00:00	182904
427	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201118_182904_pol1.fas	2020-11-18 00:00:00	182904
428	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201120_182962_TK1.fas	2020-11-20 00:00:00	182962
429	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201120_182962_TK2.fas	2020-11-20 00:00:00	182962
430	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201120_182971_TK1.fas	2020-11-20 00:00:00	182971
431	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201123_182991_pol1.fas	2020-11-23 00:00:00	182991
432	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201124_183038_TK1.fas	2020-11-24 00:00:00	183038
433	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201124_183038_TK2.fas	2020-11-24 00:00:00	183038
434	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201127_183115_TK2.fas	2020-11-27 00:00:00	183115
435	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201127_183115_pol2.fas	2020-11-27 00:00:00	183115
436	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201201_183179_POL2.fas	2020-12-01 00:00:00	183179
437	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201204_000000_TK1.fas	2020-12-04 00:00:00	000000
438	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201204_000000_TK2.fas	2020-12-04 00:00:00	000000
439	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201204_000000_pol2.fas	2020-12-04 00:00:00	000000
440	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201208_183334_TK2.fas	2020-12-08 00:00:00	183334
441	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201210_183386_TK1.fas	2020-12-10 00:00:00	183386
442	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201210_183388_TK2.fas	2020-12-10 00:00:00	183388
443	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201211_183419_pol1.fas	2020-12-11 00:00:00	183419
444	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201211_183421_TK1.fas	2020-12-11 00:00:00	183421
445	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201214_183447_pol1.fas	2020-12-14 00:00:00	183447
446	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201215_183463_pol2.fas	2020-12-15 00:00:00	183463
447	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201218_183427_pol1.fas	2020-12-18 00:00:00	183427
448	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201218_183552_TK2.fas	2020-12-18 00:00:00	183552
449	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201218_183552_pol2.fas	2020-12-18 00:00:00	183552
450	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201218_AHK2KKAFX2.HSVamp.genomes.fas	2020-12-18 00:00:00	AHK2KKAFX2.HSVAMP.GENOMES
451	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201228_183714_TK1.fas	2020-12-28 00:00:00	183714
452	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/20	201228_183714_pol1.fas	2020-12-28 00:00:00	183714
453	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210105_183859_TK1.fas	2021-01-05 00:00:00	183859
454	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210107_183895_pol1.fas	2021-01-07 00:00:00	183895
455	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210109_183943_TK1.fas	2021-01-09 00:00:00	183943
456	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210109_183943_pol1.fas	2021-01-09 00:00:00	183943
457	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210109_183954_pol1.fas	2021-01-09 00:00:00	183954
458	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210112_183983_pol1.fas	2021-01-12 00:00:00	183983
459	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210113_184020_TK1.fas	2021-01-13 00:00:00	184020
460	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210119_184140_TK1.fas	2021-01-19 00:00:00	184140
461	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210121_184180_pol1.fas	2021-01-21 00:00:00	184180
462	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210122_184204_TK1.fas	2021-01-22 00:00:00	184204
463	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210122_184204_TK2.fas	2021-01-22 00:00:00	184204
464	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210122_184204_pol1.fas	2021-01-22 00:00:00	184204
465	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210125_184237_pol1.fas	2021-01-25 00:00:00	184237
466	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210125_184237_pol2.fas	2021-01-25 00:00:00	184237
467	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210127_184298_TK2.fas	2021-01-27 00:00:00	184298
468	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210128_184345_pol2.fas	2021-01-28 00:00:00	184345
469	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210129_184420_TK1.fas	2021-01-29 00:00:00	184420
470	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210129_184420_pol1.fas	2021-01-29 00:00:00	184420
471	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210208_184624_TK1.fas	2021-02-08 00:00:00	184624
472	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210210_184739_TK1.fas	2021-02-10 00:00:00	184739
473	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210212_184775_pol1.fas	2021-02-12 00:00:00	184775
474	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210217_184879_TK1.fas	2021-02-17 00:00:00	184879
475	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210218_184930_pol1.fas	2021-02-18 00:00:00	184930
476	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210219_184998_TK2.fas	2021-02-19 00:00:00	184998
477	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210223_185043_pol2.fas	2021-02-23 00:00:00	185043
478	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210224_185121_TK2.fas	2021-02-24 00:00:00	185121
479	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210225_185130_pol2.fas	2021-02-25 00:00:00	185130
480	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210304_185337_TK2.fas	2021-03-04 00:00:00	185337
481	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210310_185481_TK1.fas	2021-03-10 00:00:00	185481
482	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210310_185481_TK2.fas	2021-03-10 00:00:00	185481
483	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210311_185510_pol2.fas	2021-03-11 00:00:00	185510
484	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210311_Whitney.HSVamp.genomes.fas	2021-03-11 00:00:00	WHITNEY.HSVAMP.GENOMES
485	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210312_185540_TK2.fas	2021-03-12 00:00:00	185540
486	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210316_185596_pol2.fas	2021-03-16 00:00:00	185596
487	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210317_185656_TK1.fas	2021-03-17 00:00:00	185656
488	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210317_185656_TK2.fas	2021-03-17 00:00:00	185656
489	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210319_185694_pol1.fas	2021-03-19 00:00:00	185694
490	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210319_185694_pol2.fas	2021-03-19 00:00:00	185694
491	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210322_185759_TK1.fas	2021-03-22 00:00:00	185759
492	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210323_185801_pol1.fas	2021-03-23 00:00:00	185801
493	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210324_185848_TK1.fas	2021-03-24 00:00:00	185848
494	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210324_185848_pol1.fas	2021-03-24 00:00:00	185848
495	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/21	210325_185862_TK2.fas	2021-03-25 00:00:00	185862
